,  Município Acidente ,Ano,Mês,Sexo,Turno Acidente,Tipo de Acidente,Meio de Locomoção da Vítima,Faixa Etária,Latitude Acidente,Longitude Acidente
1012, Capivari ,2016.0,10.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 50-54 , -22.988418 , -47.4816 
1013, Caraguatatuba ,2016.0,10.0, FEMININO , NOITE , ATROPELAMENTO , AUTOMÓVEL , 30-34 , -23.5914212275539 , -45.3364433596783 
1014, Caraguatatuba ,2016.0,10.0, MASCULINO , NÃO DISPONÍVEL , COLISÃO , NÃO DISPONÍVEL , 25-29 , -23.5897528202406 , -45.4477984287879 
1015, Carapicuiba ,2016.0,10.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 18-24 , -23.566496 , -46.850953 
1016, Carapicuiba ,2016.0,10.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 25-29 , -23.566496 , -46.850953 
1017, Carapicuiba ,2016.0,10.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 45-49 , -23.524357 , -46.818433 
1018, Carapicuiba ,2016.0,10.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 60-64 , -23.5369970152307 , -46.8384792418461 
1019, Catanduva ,2016.0,10.0, FEMININO , NOITE , CHOQUE , AUTOMÓVEL , 65-69 , -21.147740000 , -49.002720000 
1020, Catanduva ,2016.0,10.0, FEMININO , NOITE , OUTROS , AUTOMÓVEL , 45-49 , -21.154404 , -48.954500 
1021, Catanduva ,2016.0,10.0, MASCULINO , MADRUGADA , CHOQUE , AUTOMÓVEL , 50-54 , -21.090445 , -48.963845 
1022, Catanduva ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , AUTOMÓVEL , 18-24 , -21.086813 , -48.962380 
1023, Catanduva ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , AUTOMÓVEL , 50-54 , -21.086813 , -48.962380 
1024, Catigua ,2016.0,10.0, MASCULINO , TARDE , CHOQUE , MOTOCICLETA , 30-34 , -21.0572593836666 , -49.0626646586315 
1025, Cerquilho ,2016.0,10.0, MASCULINO , MADRUGADA , CHOQUE , AUTOMÓVEL , 35-39 , -23.1699824387817 , -47.7516746351289 
1026, Cordeiropolis ,2016.0,10.0, MASCULINO , MADRUGADA , CHOQUE , AUTOMÓVEL , 35-39 , -22.8969804715727 , -47.5076942518284 
1027, Cosmorama ,2016.0,10.0, MASCULINO , TARDE , OUTROS , MOTOCICLETA , 45-49 , -20.403258 , -49.735820 
1028, Cotia ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , MOTOCICLETA , 18-24 , -23.607507 , -46.945032 
1029, Cotia ,2016.0,10.0, MASCULINO , MADRUGADA , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 30-34 , -23.603270745 , -46.917905967 
1030, Cristais Paulista ,2016.0,10.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 55-59 , -20.3812751697883 , -47.4443246967616 
1031, Cubatao ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , CAMINHÃO , 35-39 , -23.8888142639179 , -46.4866869468239 
1032, Diadema ,2016.0,10.0, FEMININO , MADRUGADA , OUTROS , MOTOCICLETA , 18-24 , -23.6655136883376 , -46.6211241581008 
1033, Diadema ,2016.0,10.0, FEMININO , NOITE , COLISÃO , MOTOCICLETA , 0-17 , -23.708545 , -46.611131 
1034, Diadema ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 18-24 , -23.685053922 , -46.616604883 
1035, Dracena ,2016.0,10.0, FEMININO , NOITE , COLISÃO , AUTOMÓVEL , 35-39 , -21.5851413706113 , -51.6808261001015 
1036, Dracena ,2016.0,10.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 45-49 , -21.46494288979 , -51.5505272220286 
1037, Eldorado ,2016.0,10.0, FEMININO , NOITE , COLISÃO , AUTOMÓVEL , 30-34 , -24.5497958468248 , -48.1081119650089 
1038, Embu das Artes ,2016.0,10.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , Não Disponível , -23.662018541062 , -46.8525164800997 
1039, Embu das Artes ,2016.0,10.0, MASCULINO , MADRUGADA , CHOQUE , AUTOMÓVEL , 25-29 , -23.662018541062 , -46.8525164800997 
1040, Embu das Artes ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , MOTOCICLETA , 30-34 , -23.6375499991935 , -46.8321121254425 
1041, Embu das Artes ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , MOTOCICLETA , 35-39 , -23.6375499991935 , -46.8321121254425 
1042, Embu das Artes ,2016.0,10.0, MASCULINO , NOITE , CHOQUE , MOTOCICLETA , 18-24 , -23.628749 , -46.879026 
1043, Embu-Guacu ,2016.0,10.0, MASCULINO , TARDE , CHOQUE , MOTOCICLETA , 18-24 , -23.9199958347121 , -46.8674059183588 
1044, Espirito Santo do Pinhal ,2016.0,10.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 40-44 , -22.199393 , -46.708006 
1045, Fernando Prestes ,2016.0,10.0, MASCULINO , NÃO DISPONÍVEL , COLISÃO , MOTOCICLETA , 35-39 , -21.347862 , -48.726019 
1046, Flora Rica ,2016.0,10.0, FEMININO , MANHÃ , OUTROS , AUTOMÓVEL , 18-24 , -21.7279778812445 , -51.3786960336539 
1047, Flora Rica ,2016.0,10.0, FEMININO , MANHÃ , OUTROS , AUTOMÓVEL , 18-24 , -21.7279778812445 , -51.3786960336539 
1048, Franca ,2016.0,10.0, MASCULINO , MADRUGADA , OUTROS , MOTOCICLETA , 40-44 , -20.569596 , -47.393142 
1049, Francisco Morato ,2016.0,10.0, MASCULINO , MADRUGADA , OUTROS , MOTOCICLETA , 18-24 , -23.290424655 , -46.734557292 
1050, Franco da Rocha ,2016.0,10.0, FEMININO , TARDE , ATROPELAMENTO , PEDESTRE , 35-39 , -23.3335338416938 , -46.7113699064484 
1051, Franco da Rocha ,2016.0,10.0, MASCULINO , MANHÃ , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 18-24 , -23.334035 , -46.72801 
1052, Franco da Rocha ,2016.0,10.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 25-29 , -23.334035 , -46.72801 
1053, Gaviao Peixoto ,2016.0,10.0, MASCULINO , TARDE , CHOQUE , AUTOMÓVEL , 45-49 , -21.815898 , -48.412662 
1054, Gaviao Peixoto ,2016.0,10.0, MASCULINO , TARDE , CHOQUE , AUTOMÓVEL , 45-49 , -21.815898 , -48.412662 
1055, Guapiara ,2016.0,10.0, MASCULINO , MADRUGADA , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 50-54 , -24.2089295845187 , -48.5681740186028 
1056, Guaratingueta ,2016.0,10.0, MASCULINO , NOITE , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 35-39 , -22.804147 , -45.229305 
1057, Guaruja ,2016.0,10.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 18-24 , -23.984862 , -46.219038 
1058, Guaruja ,2016.0,10.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 35-39 , -23.991071 , -46.259247 
1059, Guarulhos ,2016.0,10.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 25-29 , -23.4710178946713 , -46.4336696862719 
1060, Guarulhos ,2016.0,10.0, FEMININO , NOITE , NÃO DISPONÍVEL , MOTOCICLETA , 30-34 , -23.398743 , -46.441807 
1061, Guarulhos ,2016.0,10.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 30-34 , -23.4715003147667 , -46.5646706909093 
1062, Guarulhos ,2016.0,10.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 50-54 , -23.433522 , -46.504647 
1063, Guarulhos ,2016.0,10.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 35-39 , -23.46336 , -46.530821 
1064, Guarulhos ,2016.0,10.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 35-39 , -23.455751172 , -46.490418016 
1065, Guarulhos ,2016.0,10.0, MASCULINO , MADRUGADA , OUTROS , NÃO DISPONÍVEL , 0-17 , -23.468181 , -46.464034 
1066, Guarulhos ,2016.0,10.0, MASCULINO , MANHÃ , ATROPELAMENTO , PEDESTRE , 18-24 , Não Disponível , Não Disponível 
1067, Guarulhos ,2016.0,10.0, MASCULINO , MANHÃ , CHOQUE , AUTOMÓVEL , 25-29 , -23.454215 , -46.540063 
1068, Guarulhos ,2016.0,10.0, MASCULINO , MANHÃ , OUTROS , MOTOCICLETA , 18-24 , -23.456856 , -46.491546 
1069, Guarulhos ,2016.0,10.0, MASCULINO , NÃO DISPONÍVEL , CHOQUE , AUTOMÓVEL , 35-39 , -23.443077074 , -46.46959061 
1070, Guarulhos ,2016.0,10.0, MASCULINO , NÃO DISPONÍVEL , COLISÃO , AUTOMÓVEL , 35-39 , -23.393402 , -46.444046 
1071, Guarulhos ,2016.0,10.0, MASCULINO , NOITE , CHOQUE , MOTOCICLETA , 30-34 , -23.356515 , -46.406388 
1072, Guarulhos ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , BICICLETA , 55-59 , -23.417685 , -46.441593 
1073, Hortolandia ,2016.0,10.0, MASCULINO , MADRUGADA , OUTROS , MOTOCICLETA , 25-29 , -22.875590 , -47.228773 
1074, Hortolandia ,2016.0,10.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 40-44 , -22.872343 , -47.196815 
1075, Iaras ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , ONIBUS , 35-39 , -22.864227857 , -49.159948988 
1076, Ibira ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , AUTOMÓVEL , 35-39 , -21.0310941448885 , -49.2375294187803 
1077, Ibitinga ,2016.0,10.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 45-49 , -21.745882 , -48.820394 
1078, Ilha Comprida ,2016.0,10.0, MASCULINO , TARDE , CHOQUE , MOTOCICLETA , 50-54 , -24.7244 , -47.507329 
1079, Ilha Solteira ,2016.0,10.0, MASCULINO , TARDE , COLISÃO , AUTOMÓVEL , 18-24 , -20.396053 , -51.334429 
1080, Ilhabela ,2016.0,10.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 30-34 , -23.801953 , -45.364946 
1081, Indaiatuba ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , MOTOCICLETA , 40-44 , -23.1106541365014 , -47.2087901859572 
1082, Indaiatuba ,2016.0,10.0, MASCULINO , MANHÃ , NÃO DISPONÍVEL , MOTOCICLETA , 18-24 , -23.0806618281819 , -47.172635568123 
1083, Irapua ,2016.0,10.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 65-69 , -21.2507148171449 , -49.3984577611276 
1084, Itabera ,2016.0,10.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 50-54 , -23.9139642532804 , -49.0470972633124 
1085, Itai ,2016.0,10.0, MASCULINO , MADRUGADA , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 40-44 , -23.434866 , -49.087518 
1086, Itai ,2016.0,10.0, MASCULINO , NOITE , OUTROS , MOTOCICLETA , 55-59 , -23.4427091051659 , -49.1080905804615 
1087, Itajobi ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , AUTOMÓVEL , 45-49 , -21.3411183350719 , -49.0537817958683 
1088, Itajobi ,2016.0,10.0, MASCULINO , NOITE , CHOQUE , AUTOMÓVEL , 25-29 , -21.327457 , -49.091442 
1089, Itapecerica da Serra ,2016.0,10.0, FEMININO , NÃO DISPONÍVEL , ATROPELAMENTO , PEDESTRE , Não Disponível , -23.7740211666336 , -46.91360602373 
1090, Itapecerica da Serra ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , MOTOCICLETA , 45-49 , -23.7285883936679 , -46.8458670043072 
1091, Itapetininga ,2016.0,10.0, MASCULINO , MADRUGADA , ATROPELAMENTO , NÃO DISPONÍVEL , 25-29 , -23.508733 , -48.147956 
1092, Itapetininga ,2016.0,10.0, MASCULINO , MANHÃ , COLISÃO , AUTOMÓVEL , 45-49 , -23.5459909606247 , -48.2531956008637 
1093, Itapetininga ,2016.0,10.0, MASCULINO , MANHÃ , COLISÃO , AUTOMÓVEL , 50-54 , -23.5459909606247 , -48.2531956008637 
1094, Itapetininga ,2016.0,10.0, MASCULINO , MANHÃ , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 35-39 , -23.5582127362801 , -48.0863950030446 
1095, Itapetininga ,2016.0,10.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 80 ou mais , -23.583118 , -48.037798 
1096, Itapetininga ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , BICICLETA , 35-39 , -23.8368348879809 , -48.1734367327239 
1097, Itapetininga ,2016.0,10.0, MASCULINO , NOITE , OUTROS , AUTOMÓVEL , 60-64 , -23.557051 , -48.012115 
1098, Itapeva ,2016.0,10.0, MASCULINO , MADRUGADA , NÃO DISPONÍVEL , MOTOCICLETA , 18-24 , -23.822039 , -48.816488 
1099, Itapevi ,2016.0,10.0, MASCULINO , TARDE , OUTROS , AUTOMÓVEL , 25-29 , -23.5150936327374 , -46.9641174564803 
1100, Itaquaquecetuba ,2016.0,10.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 50-54 , -23.481166 , -46.353112 
1101, Itaquaquecetuba ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , AUTOMÓVEL , 50-54 , -23.46333 , -46.337633 
1102, Itaquaquecetuba ,2016.0,10.0, MASCULINO , TARDE , CHOQUE , AUTOMÓVEL , 25-29 , -23.4421582345164 , -46.2897866587312 
1103, Itatiba ,2016.0,10.0, FEMININO , TARDE , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 80 ou mais , -23.002117991 , -46.778326289 
1104, Itatiba ,2016.0,10.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 60-64 , -23.015960 , -46.843182 
1105, Itirapina ,2016.0,10.0, MASCULINO , TARDE , OUTROS , MOTOCICLETA , 25-29 , -22.300181 , -47.906466 
1106, Itu ,2016.0,10.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , Não Disponível , -23.2416801061503 , -47.3157810374618 
1107, Itu ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 45-49 , -23.384903 , -47.337609 
1108, Jacarei ,2016.0,10.0, MASCULINO , MADRUGADA , OUTROS , AUTOMÓVEL , 18-24 , -23.214785 , -46.003230 
1109, Jaguariuna ,2016.0,10.0, MASCULINO , MANHÃ , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 40-44 , -22.7037108455499 , -47.0130388771739 
1110, Jaguariuna ,2016.0,10.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 50-54 , -22.9420338941637 , -46.5518694520675 
1111, Jandira ,2016.0,10.0, FEMININO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 45-49 , -23.520817084 , -46.909557849 
1112, Jardinopolis ,2016.0,10.0, MASCULINO , MANHÃ , OUTROS , AUTOMÓVEL , 25-29 , -21.088815 , -47.740648 
1113, Jardinopolis ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , AUTOMÓVEL , 55-59 , -21.036136 , -47.837016 
1114, Jardinopolis ,2016.0,10.0, MASCULINO , TARDE , OUTROS , AUTOMÓVEL , 40-44 , -21.066187 , -47.745416 
1115, Jarinu ,2016.0,10.0, MASCULINO , TARDE , NÃO DISPONÍVEL , BICICLETA , 25-29 , Não Disponível , Não Disponível 
1116, Jau ,2016.0,10.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 18-24 , -22.280865 , -48.564579 
1117, Jau ,2016.0,10.0, MASCULINO , NOITE , CHOQUE , MOTOCICLETA , 45-49 , -22.305892 , -48.541952 
1118, Jundiai ,2016.0,10.0, FEMININO , NOITE , NÃO DISPONÍVEL , AUTOMÓVEL , 65-69 , -23.122255305 , -46.954268217 
1119, Jundiai ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , AUTOMÓVEL , 50-54 , -23.183440970 , -46.969728801 
1120, Jundiai ,2016.0,10.0, MASCULINO , MADRUGADA , OUTROS , MOTOCICLETA , 60-64 , Não Disponível , Não Disponível 
1121, Jundiai ,2016.0,10.0, MASCULINO , MANHÃ , ATROPELAMENTO , PEDESTRE , 40-44 , -23.173341718 , -46.931367517 
1122, Jundiai ,2016.0,10.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 55-59 , -23.164013902 , -46.899323583 
1123, Jundiai ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 18-24 , -23.18797 , -46.849615 
1124, Jundiai ,2016.0,10.0, MASCULINO , TARDE , CHOQUE , AUTOMÓVEL , 60-64 , Não Disponível , Não Disponível 
1125, Leme ,2016.0,10.0, FEMININO , TARDE , OUTROS , AUTOMÓVEL , 0-17 , -22.173740 , -47.371792 
1126, Leme ,2016.0,10.0, FEMININO , TARDE , OUTROS , AUTOMÓVEL , 70-74 , -22.173740 , -47.371792 
1127, Leme ,2016.0,10.0, MASCULINO , TARDE , OUTROS , AUTOMÓVEL , 40-44 , -22.173740 , -47.371792 
1128, Leme ,2016.0,10.0, MASCULINO , TARDE , OUTROS , AUTOMÓVEL , 80 ou mais , -22.173740 , -47.371792 
1129, Lencois Paulista ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , AUTOMÓVEL , 70-74 , -22.5559517875509 , -48.8373382267199 
1130, Limeira ,2016.0,10.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 35-39 , -22.587564753 , -47.367435694 
1131, Limeira ,2016.0,10.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 70-74 , -22.596584 , -47.409274 
1132, Limeira ,2016.0,10.0, MASCULINO , NOITE , CHOQUE , MOTOCICLETA , 18-24 , -22.564453 , -47.405609 
1133, Limeira ,2016.0,10.0, MASCULINO , NOITE , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 45-49 , Não Disponível , Não Disponível 
1134, Limeira ,2016.0,10.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 18-24 , -22.550863587 , -47.461650968 
1135, Lins ,2016.0,10.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 25-29 , -21.673860 , -49.758265 
1136, Luis Antonio ,2016.0,10.0, MASCULINO , TARDE , COLISÃO , CAMINHÃO , 50-54 , -21.4992391406559 , -47.7371190072043 
1137, Mairinque ,2016.0,10.0, FEMININO , MANHÃ , CHOQUE , AUTOMÓVEL , 30-34 , -23.562265 , -47.202759 
1138, Mairinque ,2016.0,10.0, MASCULINO , MADRUGADA , NÃO DISPONÍVEL , AUTOMÓVEL , 60-64 , -23.561671 , -47.202206 
1139, Mairipora ,2016.0,10.0, MASCULINO , TARDE , OUTROS , AUTOMÓVEL , 75-79 , -23.303145 , -46.566667 
1140, Mairipora ,2016.0,10.0, MASCULINO , TARDE , OUTROS , MOTOCICLETA , 30-34 , -23.3716484572025 , -46.5560499337328 
1141, Marilia ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 45-49 , -22.0856647252772 , -49.8985219947262 
1142, Marilia ,2016.0,10.0, MASCULINO , NOITE , OUTROS , CAMINHÃO , 50-54 , -22.2820358802948 , -50.004799271362 
1143, Martinopolis ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , AUTOMÓVEL , 18-24 , -22.194727 , -51.184048 
1144, Matao ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , BICICLETA , 65-69 , -21.6185916151847 , -48.3356985020583 
1145, Matao ,2016.0,10.0, MASCULINO , MADRUGADA , OUTROS , MOTOCICLETA , 18-24 , -21.531260000 , -48.518150000 
1146, Maua ,2016.0,10.0, MASCULINO , NOITE , CHOQUE , MOTOCICLETA , 18-24 , -23.597725 , -46.444791 
1147, Mendonca ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , AUTOMÓVEL , 25-29 , -21.1615315487079 , -49.6078896408009 
1148, Meridiano ,2016.0,10.0, FEMININO , NOITE , COLISÃO , AUTOMÓVEL , 80 ou mais , -20.35046488888 , -50.108635538357 
1149, Miguelopolis ,2016.0,10.0, MASCULINO , MANHÃ , COLISÃO , AUTOMÓVEL , 25-29 , -20.1850579453622 , -47.9963939952241 
1150, Miguelopolis ,2016.0,10.0, MASCULINO , MANHÃ , COLISÃO , AUTOMÓVEL , 35-39 , -20.1850579453622 , -47.9963939952241 
1151, Miracatu ,2016.0,10.0, FEMININO , MADRUGADA , COLISÃO , AUTOMÓVEL , 35-39 , -24.1174683238808 , -47.2674804073262 
1152, Miracatu ,2016.0,10.0, FEMININO , MADRUGADA , COLISÃO , NÃO DISPONÍVEL , Não Disponível , -24.1174683238808 , -47.2674804073262 
1153, Miracatu ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , AUTOMÓVEL , 0-17 , -24.1174683238808 , -47.2674804073262 
1154, Miracatu ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , AUTOMÓVEL , 40-44 , -24.1174683238808 , -47.2674804073262 
1155, Mirassol ,2016.0,10.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 25-29 , -20.807770000 , -49.508830000 
1156, Mirassol ,2016.0,10.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 0-17 , -20.807770000 , -49.508830000 
1157, Mogi das Cruzes ,2016.0,10.0, FEMININO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 0-17 , -23.505938 , -46.169206 
1158, Mogi das Cruzes ,2016.0,10.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 55-59 , -23.530953 , -46.182989 
1159, Mogi das Cruzes ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , AUTOMÓVEL , 35-39 , -23.414550 , -46.207845 
1160, Mogi Guacu ,2016.0,10.0, MASCULINO , MANHÃ , COLISÃO , BICICLETA , 60-64 , -22.385599 , -46.943503 
1161, Mogi Guacu ,2016.0,10.0, MASCULINO , TARDE , CHOQUE , MOTOCICLETA , 0-17 , -22.336566 , -46.949507 
1162, Mogi Mirim ,2016.0,10.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 65-69 , Não Disponível , Não Disponível 
1163, Mongagua ,2016.0,10.0, MASCULINO , MANHÃ , NÃO DISPONÍVEL , MOTOCICLETA , 40-44 , -24.095005 , -46.626442 
1164, Monte Aprazivel ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , AUTOMÓVEL , 60-64 , -20.7664788483652 , -49.6804013849099 
1165, Natividade da Serra ,2016.0,10.0, FEMININO , NÃO DISPONÍVEL , NÃO DISPONÍVEL , MOTOCICLETA , 40-44 , Não Disponível , Não Disponível 
1166, Natividade da Serra ,2016.0,10.0, MASCULINO , MADRUGADA , OUTROS , AUTOMÓVEL , 35-39 , -23.393674 , -45.442939 
1167, Natividade da Serra ,2016.0,10.0, MASCULINO , MADRUGADA , OUTROS , AUTOMÓVEL , 65-69 , -23.393674 , -45.442939 
1168, Neves Paulista ,2016.0,10.0, MASCULINO , TARDE , OUTROS , AUTOMÓVEL , 35-39 , -20.876246 , -49.656511 
1169, Nipoa ,2016.0,10.0, MASCULINO , NOITE , OUTROS , OUTROS , 40-44 , -20.940700 , -49.843881 
1170, Novo Horizonte ,2016.0,10.0, MASCULINO , MADRUGADA , COLISÃO , CAMINHÃO , 40-44 , -21.46581694846 , -49.1908216161264 
1171, Novo Horizonte ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , BICICLETA , 70-74 , -21.476374 , -49.206859 
1172, Novo Horizonte ,2016.0,10.0, MASCULINO , TARDE , OUTROS , AUTOMÓVEL , 60-64 , -21.4184113454435 , -49.3066759290833 
1173, Olimpia ,2016.0,10.0, MASCULINO , MANHÃ , COLISÃO , AUTOMÓVEL , 60-64 , -20.7088579269475 , -48.9691348708968 
1174, Orlandia ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 35-39 , -20.7515447406268 , -47.9133051607386 
1175, Orlandia ,2016.0,10.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 60-64 , -20.7371376925038 , -47.8751139883825 
1176, Osasco ,2016.0,10.0, FEMININO , MANHÃ , ATROPELAMENTO , PEDESTRE , 50-54 , -23.553305 , -46.816334 
1177, Osasco ,2016.0,10.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 80 ou mais , -23.534054 , -46.783774 
1178, Osasco ,2016.0,10.0, MASCULINO , MADRUGADA , CHOQUE , AUTOMÓVEL , 50-54 , -23.555438 , -46.786949 
1179, Osasco ,2016.0,10.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 18-24 , -23.494161 , -46.794795 
1180, Osasco ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , BICICLETA , 0-17 , -23.530374708 , -46.7903934 
1181, Ourinhos ,2016.0,10.0, MASCULINO , MADRUGADA , OUTROS , MOTOCICLETA , 18-24 , -22.983297 , -49.872211 
1182, Ourinhos ,2016.0,10.0, MASCULINO , TARDE , COLISÃO , AUTOMÓVEL , 25-29 , -22.9659003417249 , -49.8649593328297 
1183, Palmeira d'Oeste ,2016.0,10.0, MASCULINO , NÃO DISPONÍVEL , COLISÃO , MOTOCICLETA , 60-64 , -20.3986718144144 , -50.7578821340942 
1184, Paraguacu Paulista ,2016.0,10.0, MASCULINO , MADRUGADA , NÃO DISPONÍVEL , MOTOCICLETA , 45-49 , -22.3842083413308 , -50.5618608597596 
1185, Patrocinio Paulista ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , NÃO DISPONÍVEL , Não Disponível , -20.621218845 , -47.287203349 
1186, Pederneiras ,2016.0,10.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 45-49 , -22.337610000 , -48.881610000 
1187, Pedra Bela ,2016.0,10.0, MASCULINO , TARDE , OUTROS , AUTOMÓVEL , 60-64 , -22.803097430 , -46.498039564 
1188, Pedro de Toledo ,2016.0,10.0, MASCULINO , MADRUGADA , CHOQUE , AUTOMÓVEL , 45-49 , -24.29716228886 , -47.2442588028588 
1189, Penapolis ,2016.0,10.0, MASCULINO , MANHÃ , COLISÃO , AUTOMÓVEL , 65-69 , -21.4858085108963 , -50.213249713096 
1190, Piedade ,2016.0,10.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 45-49 , -23.7679025129149 , -47.41793113662 
1191, Pindamonhangaba ,2016.0,10.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 0-17 , -22.947409 , -45.501347 
1192, Pindamonhangaba ,2016.0,10.0, MASCULINO , TARDE , CHOQUE , MOTOCICLETA , 18-24 , -22.916147 , -45.47098 
1193, Pindamonhangaba ,2016.0,10.0, MASCULINO , TARDE , OUTROS , AUTOMÓVEL , 25-29 , -22.920293 , -45.440779 
1194, Piracicaba ,2016.0,10.0, MASCULINO , MADRUGADA , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 45-49 , Não Disponível , Não Disponível 
1195, Piracicaba ,2016.0,10.0, MASCULINO , NOITE , CHOQUE , BICICLETA , 55-59 , Não Disponível , Não Disponível 
1196, PIRANGI ,2016.0,10.0, FEMININO , NOITE , COLISÃO , AUTOMÓVEL , Não Disponível , -21.122771026711 , -48.6611906023794 
1197, PIRANGI ,2016.0,10.0, FEMININO , NOITE , OUTROS , AUTOMÓVEL , 0-17 , -21.122771026711 , -48.6611906023794 
1198, PIRANGI ,2016.0,10.0, FEMININO , NOITE , OUTROS , AUTOMÓVEL , 0-17 , -21.122771026711 , -48.6611906023794 
